id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
BSNWL001,Adelaide,Adelaide,adelaide-bsnwl001,BSNWL001,25.003,-77.518
BSNWL022,Belair Estates,Belair Estates,belair-estates-bsnwl022,BSNWL022,25.017,-77.367
BSNWL024,Bradford,Bradford,bradford-bsnwl024,BSNWL024,25.067,-77.517
BSNWL014,Camperdown,Camperdown,camperdown-bsnwl014,BSNWL014,25.05,-77.267
BSNWL021,Carmichael Village,Carmichael Village,carmichael-village-bsnwl021,BSNWL021,25.017,-77.433
BSNWL031,Clifton,Clifton,clifton-bsnwl031,BSNWL031,25.017,-77.567
BSNWL012,Coral Harbour,Coral Harbour,coral-harbour-bsnwl012,BSNWL012,24.982,-77.465
BSNWL020,Coral Heights,Coral Heights,coral-heights-bsnwl020,BSNWL020,24.998,-77.456
BSNWL017,Creek Village,Creek Village,creek-village-bsnwl017,BSNWL017,25.067,-77.3
BSNWL006,Cunningham,Cunningham,cunningham-bsnwl006,BSNWL006,25.083,-77.433
BSNWL011,Gambier Village,Gambier Village,gambier-village-bsnwl011,BSNWL011,25.067,-77.5
BSNWL005,Golden Gates Estates,Golden Gates Estates,golden-gates-estates-bsnwl005,BSNWL005,25.017,-77.35
BSNWL003,Grantstown (Historical),Grantstown (Historical),grantstown-historical-bsnwl003,BSNWL003,25.056,-77.338
BSNWL013,Highbury Park,Highbury Park,highbury-park-bsnwl013,BSNWL013,25.033,-77.317
BSNWL004,Killarney,Killarney,killarney-bsnwl004,BSNWL004,25.05,-77.417
BSNWL029,Love,Love,love-bsnwl029,BSNWL029,25.067,-77.5
BSNWL025,Macbride,Macbride,macbride-bsnwl025,BSNWL025,25.067,-77.467
BSNWL023,Millars,Millars,millars-bsnwl023,BSNWL023,24.985,-77.43
BSNWL030,Mount Pleasant,Mount Pleasant,mount-pleasant-bsnwl030,BSNWL030,25.017,-77.517
BSNWL018,Nassau Estate,Nassau Estate,nassau-estate-bsnwl018,BSNWL018,25.033,-77.283
BSNWL010,Orange Hill,Orange Hill,orange-hill-bsnwl010,BSNWL010,25.067,-77.483
BSNWL009,Pinewood Gardens Estate,Pinewood Gardens Estate,pinewood-gardens-estate-bsnwl009,BSNWL009,25.033,-77
BSNWL028,Sandilands Village,Sandilands Village,sandilands-village-bsnwl028,BSNWL028,25.05,-77.317
BSNWL015,Sea Breeze Estates,Sea Breeze Estates,sea-breeze-estates-bsnwl015,BSNWL015,25.017,-77.317
BSNWL019,Stapleton Gardens,Stapleton Gardens,stapleton-gardens-bsnwl019,BSNWL019,25.05,-77.367
BSNWL027,Tusculum,Tusculum,tusculum-bsnwl027,BSNWL027,25.067,-77.483
BSNWL016,Waterloo,Waterloo,waterloo-bsnwl016,BSNWL016,25.033,-77.533
BSNWL007,Winton,Winton,winton-bsnwl007,BSNWL007,25.05,-77.283
BSNWL002,Winton Heights,Winton Heights,winton-heights-bsnwl002,BSNWL002,25.048,-77.273
BSNWL008,Winton Meadows,Winton Meadows,winton-meadows-bsnwl008,BSNWL008,25.033,-77.267
BSNWL026,Yamacraw Beach Estate,Yamacraw Beach Estate,yamacraw-beach-estate-bsnwl026,BSNWL026,25.033,-77.283
